StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q167,Timer0_First Click,Timer0_Last Click,Timer0_Page Submit,Timer0_Click Count,CQ1,CQ2_1,CQ2_2,CQ2_3,CQ2_4,CQ3,CQ4,CQ5,Timer1_First Click,Timer1_Last Click,Timer1_Page Submit,Timer1_Click Count,Timer2_First Click,Timer2_Last Click,Timer2_Page Submit,Timer2_Click Count,TQ1,TQ2,TQ3,TQ4,TQ5,TQ6,TQ7,TQ8,TQ9,TQ10,TQ11,TQ12,TQ13,TQ14,TQ15,TQ16,SQ1,TQ17,TQ18,TQ19,TQ20,TQ21,TQ22,TQ23,TQ24,TQ25,TQ26,TQ27,TQ28,TQ29,TQ30,TQ31,TQ32,TQ33,SQ2,TQ34,TQ35,TQ36,TQ37,TQ38,TQ39,TQ40,TQ41,TQ42,TQ43,TQ44,TQ45,TQ46,TQ47,TQ48,mTurkCode
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Please provide us your Amazon Mechanical Turk (AMT) Worker ID for payment:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,What portion of your friends own pets?,Please rank your preferences to work with the following media: - Audio,Please rank your preferences to work with the following media: - Text,Please rank your preferences to work with the following media: - Images,Please rank your preferences to work with the following media: - Other,"Have your ever lived with any dogs in your household? If not, have you ever planned to own a dog?","On average, how many tasks on Amazon Mechanical Turk do you complete every week?",Do you use Linkedin? (no need to provide any links),Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,Please identify the breed.,mTurkCode
"{""ImportId"":""startDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""endDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID208_TEXT""}","{""ImportId"":""QID212_FIRST_CLICK""}","{""ImportId"":""QID212_LAST_CLICK""}","{""ImportId"":""QID212_PAGE_SUBMIT""}","{""ImportId"":""QID212_CLICK_COUNT""}","{""ImportId"":""QID154""}","{""ImportId"":""QID155_1""}","{""ImportId"":""QID155_2""}","{""ImportId"":""QID155_3""}","{""ImportId"":""QID155_4""}","{""ImportId"":""QID156""}","{""ImportId"":""QID157""}","{""ImportId"":""QID158""}","{""ImportId"":""QID213_FIRST_CLICK""}","{""ImportId"":""QID213_LAST_CLICK""}","{""ImportId"":""QID213_PAGE_SUBMIT""}","{""ImportId"":""QID213_CLICK_COUNT""}","{""ImportId"":""QID47_FIRST_CLICK""}","{""ImportId"":""QID47_LAST_CLICK""}","{""ImportId"":""QID47_PAGE_SUBMIT""}","{""ImportId"":""QID47_CLICK_COUNT""}","{""ImportId"":""QID45""}","{""ImportId"":""QID160""}","{""ImportId"":""QID159""}","{""ImportId"":""QID161""}","{""ImportId"":""QID162""}","{""ImportId"":""QID163""}","{""ImportId"":""QID164""}","{""ImportId"":""QID165""}","{""ImportId"":""QID166""}","{""ImportId"":""QID167""}","{""ImportId"":""QID168""}","{""ImportId"":""QID169""}","{""ImportId"":""QID170""}","{""ImportId"":""QID171""}","{""ImportId"":""QID172""}","{""ImportId"":""QID173""}","{""ImportId"":""QID174""}","{""ImportId"":""QID175""}","{""ImportId"":""QID176""}","{""ImportId"":""QID177""}","{""ImportId"":""QID178""}","{""ImportId"":""QID179""}","{""ImportId"":""QID180""}","{""ImportId"":""QID181""}","{""ImportId"":""QID182""}","{""ImportId"":""QID183""}","{""ImportId"":""QID184""}","{""ImportId"":""QID185""}","{""ImportId"":""QID186""}","{""ImportId"":""QID187""}","{""ImportId"":""QID188""}","{""ImportId"":""QID189""}","{""ImportId"":""QID190""}","{""ImportId"":""QID191""}","{""ImportId"":""QID192""}","{""ImportId"":""QID193""}","{""ImportId"":""QID194""}","{""ImportId"":""QID195""}","{""ImportId"":""QID196""}","{""ImportId"":""QID197""}","{""ImportId"":""QID198""}","{""ImportId"":""QID199""}","{""ImportId"":""QID200""}","{""ImportId"":""QID201""}","{""ImportId"":""QID202""}","{""ImportId"":""QID203""}","{""ImportId"":""QID204""}","{""ImportId"":""QID205""}","{""ImportId"":""QID206""}","{""ImportId"":""QID207""}","{""ImportId"":""mTurkCode""}"
2017-11-09 16:19:47,2017-11-09 16:22:11,Survey Preview,,100,144,True,2017-11-09 16:22:12,R_bQxleJyPGw4L225,,,,,37.622802734375,-122.43640136719,preview,EN,Legg,12.584,30.192,32.131,6,around half,1,3,2,4,Maybe,11 to 20,No,12.584,30.192,32.132,6,1.934,95.673,97.192,51,Shih Tzu,Yorkshire Terrier,Boston Bull,Boston Bull,Boston Bull,Bloodhound,Golden retriever,Saluki,Cocker Spaniel,Cocker Spaniel,Golden retriever,Bloodhound,Golden retriever,Not A Dog,Boston Bull,Bloodhound,Yorkshire Terrier,Irish Wolfhound,Cocker Spaniel,Saluki,Yorkshire Terrier,Saluki,Cocker Spaniel,Saluki,Irish Wolfhound,Yorkshire Terrier,Not A Dog,Yorkshire Terrier,Cocker Spaniel,Boston Bull,Not A Dog,Yorkshire Terrier,Cocker Spaniel,Bloodhound,Boston Bull,Cocker Spaniel,Boston Bull,Bloodhound,Bloodhound,Bloodhound,Irish Wolfhound,Cocker Spaniel,Saluki,Boston Bull,Saluki,Boston Bull,Irish Wolfhound,Shih Tzu,Golden retriever,Yorkshire Terrier,537845712
2017-11-11 02:48:35,2017-11-11 02:57:11,IP Address,157.50.11.198,100,515,True,2017-11-11 02:57:12,R_3NyT87r1HnSrk5r,,,,,13.083297729492,80.283294677734,anonymous,EN,A1F8ZAE0P2RA8O,15.607,348.336,348.992,5,around half,3,2,1,4,Yes,0 to 10,No,15.607,348.336,348.992,5,2.698,136.266,138.025,53,Cocker Spaniel,Yorkshire Terrier,Yorkshire Terrier,Boston Bull,Boston Bull,Cocker Spaniel,Golden retriever,Boston Bull,Shih Tzu,Cocker Spaniel,Saluki,Saluki,Saluki,Boston Bull,Golden retriever,Saluki,Boston Bull,Golden retriever,Bloodhound,Saluki,Bloodhound,Bloodhound,Bloodhound,Bloodhound,Cocker Spaniel,Golden retriever,Not A Dog,Bloodhound,Bloodhound,Boston Bull,Bloodhound,Bloodhound,Bloodhound,Irish Wolfhound,Shih Tzu,Golden retriever,Golden retriever,Irish Wolfhound,Cocker Spaniel,Bloodhound,Bloodhound,Bloodhound,Bloodhound,Cocker Spaniel,Cocker Spaniel,Boston Bull,Boston Bull,Yorkshire Terrier,Saluki,Golden retriever,462976471
2017-11-11 02:56:13,2017-11-11 02:59:18,IP Address,122.174.123.23,100,185,True,2017-11-11 02:59:19,R_uzgy18hksziYtZT,,,,,13.083297729492,80.283294677734,anonymous,EN,A3H4BXI9FLYL7T,17.986,49.204,50.731,6,a lot more than half,2,3,1,4,Yes,41 or more,Yes,17.986,49.204,50.731,6,0.642,96.728,98.926,54,Shih Tzu,Golden retriever,Cocker Spaniel,Shih Tzu,Cocker Spaniel,Cocker Spaniel,Shih Tzu,Bloodhound,Boston Bull,Yorkshire Terrier,Golden retriever,Golden retriever,Yorkshire Terrier,Saluki,Golden retriever,Golden retriever,Not A Dog,Bloodhound,Boston Bull,Bloodhound,Bloodhound,Saluki,Bloodhound,Boston Bull,Yorkshire Terrier,Shih Tzu,Cocker Spaniel,Saluki,Cocker Spaniel,Yorkshire Terrier,Golden retriever,Saluki,Golden retriever,Yorkshire Terrier,Not A Dog,Cocker Spaniel,Saluki,Saluki,Cocker Spaniel,Cocker Spaniel,Not A Dog,Yorkshire Terrier,Bloodhound,Saluki,Boston Bull,Golden retriever,Cocker Spaniel,Shih Tzu,Saluki,Yorkshire Terrier,532526021
2017-11-11 02:55:22,2017-11-11 03:00:10,IP Address,157.50.12.6,100,288,True,2017-11-11 03:00:11,R_Y5Cau45OVx08gSt,,,,,10.804992675781,78.685607910156,anonymous,EN,A3QX9ABC1DVMQG,54.167,98.799,100.376,4,around half,2,3,1,4,No,0 to 10,Yes,54.167,98.799,100.376,4,0.547,145.803,146.357,53,Boston Bull,Bloodhound,Boston Bull,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Bloodhound,Boston Bull,Saluki,Cocker Spaniel,Saluki,Cocker Spaniel,Cocker Spaniel,Saluki,Boston Bull,Golden retriever,Cocker Spaniel,Golden retriever,Yorkshire Terrier,Boston Bull,Boston Bull,Boston Bull,Bloodhound,Cocker Spaniel,Cocker Spaniel,Golden retriever,Golden retriever,Saluki,Boston Bull,Boston Bull,Golden retriever,Saluki,Cocker Spaniel,Saluki,Golden retriever,Cocker Spaniel,Boston Bull,Irish Wolfhound,Cocker Spaniel,Bloodhound,Cocker Spaniel,Bloodhound,Bloodhound,Golden retriever,Cocker Spaniel,Bloodhound,Irish Wolfhound,Bloodhound,Cocker Spaniel,Bloodhound,434410109
2017-11-11 02:50:29,2017-11-11 03:00:25,IP Address,157.50.12.6,100,596,True,2017-11-11 03:00:26,R_2ylQC9W3itanbqs,,,,,10.804992675781,78.685607910156,anonymous,EN,ASKV5KO5CV616,14.906,41.314,42.124,5,around half,2,3,1,4,Yes,11 to 20,No,14.907,41.314,42.124,5,99.124,241.183,486.646,66,Golden retriever,Golden retriever,Golden retriever,Golden retriever,Golden retriever,Cocker Spaniel,Cocker Spaniel,Yorkshire Terrier,Boston Bull,Boston Bull,Boston Bull,Boston Bull,Yorkshire Terrier,Saluki,Cocker Spaniel,Boston Bull,Yorkshire Terrier,Boston Bull,Boston Bull,Boston Bull,Cocker Spaniel,Cocker Spaniel,Golden retriever,Cocker Spaniel,Saluki,Cocker Spaniel,Cocker Spaniel,Golden retriever,Golden retriever,Boston Bull,Shih Tzu,Shih Tzu,Golden retriever,Cocker Spaniel,Boston Bull,Boston Bull,Boston Bull,Golden retriever,Saluki,Irish Wolfhound,Irish Wolfhound,Irish Wolfhound,Saluki,Saluki,Bloodhound,Irish Wolfhound,Bloodhound,Saluki,Saluki,Bloodhound,547806121
2017-11-11 02:57:02,2017-11-11 03:01:19,IP Address,171.61.231.25,100,256,True,2017-11-11 03:01:20,R_2ti129ToDsmlHot,,,,,13.083297729492,80.283294677734,anonymous,EN,AHRUMV5C1O0TD,7.956,39.355,87.202,6,around half,1,2,3,4,Yes,21 to 30,Yes,7.956,39.355,87.202,6,2.303,123.919,126.293,51,Bloodhound,Cocker Spaniel,Cocker Spaniel,Boston Bull,Yorkshire Terrier,Cocker Spaniel,Golden retriever,Shih Tzu,Bloodhound,Yorkshire Terrier,Golden retriever,Bloodhound,Saluki,Boston Bull,Cocker Spaniel,Yorkshire Terrier,Not A Dog,Saluki,Yorkshire Terrier,Cocker Spaniel,Golden retriever,Saluki,Golden retriever,Bloodhound,Golden retriever,Cocker Spaniel,Yorkshire Terrier,Cocker Spaniel,Cocker Spaniel,Golden retriever,Saluki,Irish Wolfhound,Irish Wolfhound,Irish Wolfhound,Golden retriever,Irish Wolfhound,Irish Wolfhound,Irish Wolfhound,Not A Dog,Not A Dog,Golden retriever,Shih Tzu,Shih Tzu,Boston Bull,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Bloodhound,Bloodhound,Shih Tzu,500985532
2017-11-11 02:57:01,2017-11-11 03:01:25,IP Address,157.50.20.152,100,263,True,2017-11-11 03:01:25,R_xxTwjnO5qlZRcQ1,,,,,13.083297729492,80.283294677734,anonymous,EN," A2IYMT4S5WT96I",10.757,67.149,74.409,4,around half,1,3,2,4,Yes,21 to 30,No,10.758,67.15,74.409,4,12.604,159.93,162.674,52,Cocker Spaniel,Golden retriever,Saluki,Saluki,Cocker Spaniel,Bloodhound,Bloodhound,Saluki,Cocker Spaniel,Bloodhound,Cocker Spaniel,Golden retriever,Golden retriever,Bloodhound,Golden retriever,Golden retriever,Not A Dog,Saluki,Boston Bull,Golden retriever,Bloodhound,Saluki,Cocker Spaniel,Cocker Spaniel,Bloodhound,Boston Bull,Cocker Spaniel,Saluki,Golden retriever,Cocker Spaniel,Cocker Spaniel,Golden retriever,Cocker Spaniel,Boston Bull,Irish Wolfhound,Golden retriever,Golden retriever,Golden retriever,Golden retriever,Bloodhound,Bloodhound,Bloodhound,Irish Wolfhound,Bloodhound,Cocker Spaniel,Boston Bull,Irish Wolfhound,Irish Wolfhound,Yorkshire Terrier,Bloodhound,977513179
2017-11-11 02:56:57,2017-11-11 03:02:03,IP Address,122.164.19.121,100,306,True,2017-11-11 03:02:04,R_2VI5dZEbDTp8mNL,,,,,13.083297729492,80.283294677734,anonymous,EN," A2OD4LJKPZDL2J",17.216,43.541,45.909,4,a lot more than half,1,3,2,4,Maybe,0 to 10,Yes,17.215,43.546,45.908,4,64.888,229.699,231.381,58,Saluki,Bloodhound,Boston Bull,Shih Tzu,Boston Bull,Cocker Spaniel,Yorkshire Terrier,Boston Bull,Shih Tzu,Shih Tzu,Yorkshire Terrier,Irish Wolfhound,Boston Bull,Cocker Spaniel,Yorkshire Terrier,Golden retriever,Boston Bull,Golden retriever,Yorkshire Terrier,Irish Wolfhound,Saluki,Boston Bull,Golden retriever,Cocker Spaniel,Shih Tzu,Yorkshire Terrier,Boston Bull,Cocker Spaniel,Golden retriever,Saluki,Irish Wolfhound,Bloodhound,Golden retriever,Boston Bull,Shih Tzu,Yorkshire Terrier,Boston Bull,Golden retriever,Bloodhound,Irish Wolfhound,Cocker Spaniel,Cocker Spaniel,Saluki,Irish Wolfhound,Cocker Spaniel,Irish Wolfhound,Cocker Spaniel,Boston Bull,Golden retriever,Saluki,804190963
